Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
8712,B003VXFK44,A2L7M1TT7T843O,Linda Fox,2,2,5,1298160000,So good!,"I think this is a love it or hate it kind of coffee.  I love it.  The flavor starts out similar to butter toffee, but then sort of morphs into coconut, pineapple, and rum.  I think it's delicious and unique, and I don't ever want to be without some in my cupboard."
4186,B004391DK0,AAD0HZLJHL3BI,J. Burt,0,0,2,1329264000,A bit disappointing,"I was hoping Bisquick got it right when they released this product, but they missed their mark.<br /><br />I made both biscuits and dumplings (chicken & Dumplings). The biscuits came out okay but the flavor was bland. The dumplings were fluffy but not very flavorful and turned hard after a day or two."
4380,B004391DK0,A2MD8U5ABOQAI3,"D. Park ""...how do you like me now?""",0,0,4,1350950400,Great GF Baking Mix,"My family is gluten intolerant and we use this product extensively.  Pancakes, biscuits, waffles, it doesn't really matter what you need to bake, this mix comes through.  This is my go to mix above Bob's and all others we have tried.  Try a box, follow the instructions for pancakes, and tell me they aren't awesome... go ahead... I dare you."
7814,B00474H936,A25RO4T6ZRHW1L,"J. Neal ""JLove""",1,3,4,1335225600,Helps with Fat Smash Diet,"I'm not vegetarian, but I'm on the fat smash diet by Dr. Ian. The 1st few days he suggest going meatless before building a foundation and reintroducing chicken, fish, and then other meats. I made chili with this. It doesn't taste just like meat or anything like that, but the texture is spot on when u mix in a bunch of other things. I'm not sure how it would turn out just on a bun. If I go that route I will have to season very well. Before making the chili I was a little worried so i cooked up all my veggies and seasoning in a separate pot. Browned this ""beef"" in another pan and added it into the mix later. Cooking this alone it smelled funny, and I was worried it would taste the way it smelled. I'm very sensitive to smell and taste of things. I can taste this in the mix of things but not so much. More than anything I'm busy looking for a taste. One thing I can say is the texture is pretty good for the consistency of meat except its much lighter and thinner less clumpy than real ground beef. If I had to give up beef for the rest of my life and pick this I wouldn't but if cows disappeared off the face of the earth I would be fine with taking this as a substitute."
844,B000UWSQT0,A1A0JJPS4JAZHI,JJ,0,0,5,1233619200,This caramel is fantastic!!!,"Having eaten (and re-eaten) my way though all of the DAS caramel range, this remains my all-time favorite, and the one that usually gets the most rave reviews when I share them (which isn't an easy thing to do - just try one and you'll see what I mean).  I've been a caramel fan for ages, and while Werthers Butterscotch will do in a pinch, nothing has come closer to what my mother used to make than these.  They are chewy, buttery, and the little crunches of salt are spectacular (OK my mother didn't put salt in hers, this is an improvement)."
656,B002BCD2OG,A18TQ3KJY1J015,"P. Ernst ""4beanerboy""",8,8,5,1265241600,Great buy!,First time I've ever used Agave Nectar -- and it is great.  Keeps the blood sugar stable.  Great buy also!
7220,B001RIXUS8,A20OL9ZC1IOBFU,Lovin the low country,0,0,2,1344729600,Too bland,The price was comparable to Walmart for same size product.  However these nuts were not as crunchy; and they needed a little more salt.
983,B004DTNJU2,A4D9AIUP1NNIY,HotRod,0,0,5,1341705600,Tasted better than loose leaf rooibos,"I tried this before having normal red tea so I waited to review. The flavor still rings in my head it is earthier than rooibos tea and less frity. The color is that of muddy water, and it has the grittiness and viscosity of it as well. Well worth every penny."
7440,B006OKIIMM,AV3UFVFLSUDUK,Joyce Lee,0,1,5,1347926400,Amazon makes mama happy again...,"My cairn, Jack, and westie, Mojo, both love the lamb what we refer to as ""doggie cookie bones.""<br />They're finally accepting the need to go out onto our five scrub acres to relieve themselves<br />with help of the Pro Plan Biscuits with Real Lamb as a reward.  We use the small ones as Jack<br />tends to overeat and Mojo weighs less than 20 lbs. This one item added to their daily menu has<br />made a huge difference in our household, reducing the ""mama's not happy"" time to about zilch!"
8895,B001EQ5EQE,AVQ7O2ZXPM7UW,"Addie ""Addie""",0,2,3,1261958400,decaf espresso,"We've only used this once, but it kept us awake most of the night.  We were surprised because it's decaf, but we couldn't sleep for hours after going to bed.  Tastes good, though."
599,B000G6RYNE,A2N10M1J3KJZK4,MT_Soul,1,1,5,1249084800,These chips will make you fat,But you will enjoy ever step. I gained 5 lbs within a month of buying this 12 pack of full sized bags. Damn it! They should warn you about this! Tastes awesome though. When I finish my crash diet I will order another box (case?). :-)
5351,B004565GV8,A270VZIEHY06F5,"Veyron Coffee "".+. drink coffee and drive a m...",1,1,5,1297555200,Amazing.,"I was actually VERY surprised that this tasted like the real deal. It's very sweet, very limey, and the first couple hundred chews you can taste the crust and a smidge of whip cream. After a few minutes, it still has flavor. After an hour: it still has flavor. I love it! You also get the tangy effect of a lime. Not as strong but very pleasurable."
4222,B004391DK0,A1VUZ2TIW0H87P,S. Hont,0,0,5,1310169600,Thank YOU,Thanks to the Betty Crocker people for this GF option. It makes great pancakes and shortcakes for strawberries too. My onlycomplaint is I wish the box was bigger.
1423,B005LURDB8,AOY6MHTS66YMW,Scott Carpentier,0,0,4,1343001600,"For the price, these are great for all. Even a crowd. Much better than the smaller FlavorIce.",These are a cheap alternative for summer when everyone wants a cold treat. Superior flavor and size than the Fla-Vor-Ice case.
3647,B00433ICSC,APZ5Q4ALA80S1,Amazin,0,0,5,1343088000,The best on the market!!!,By faar the best dried mangoes i have purchased. Fresh and full of flavor. The 2 pach 20oz is probably the best value. Order a lot because it will be done before you know it. Trust me it is heartbreaking when you reach into the bag and only find mango crumbs.
4388,B003JHN8D2,A1ZEFDZVWHEE87,Natalie Ann Rivera,1,1,1,1330473600,Not as advertised,"I just received my order of 100 count regular bully sticks and am extremely disappointed.<br />""Only ValuePetSupplies bulk Bully Sticks are hand measured for consistent thickness"". I beg to differ.<br />The ""regular"" size is quoted as 9/16"" thickness. The product I received is less than 4/16"" in thickness.<br />Out of 100 pieces, less than five actually measured up to the regular thickness advertised.<br />My blue heeler dispatched one piece in less than a minute. It usually takes him five minutes.<br /><br />On the other hand, my toy fox terrier is still working on hers and won't leave leftovers for the big guy to clean up.<br />While I understand that ValuePetSupplies.com sponsors good causes, I will be spending an extra 15 cents per piece and get a much more substantial treat."
2607,B0015D8MOW,AS20LJ930GZGP,W. Meyers,5,5,5,1243123200,"What can you say, there chiclets",These are hard to find these days.  Product arrived perfect and the gum was fresh and tasty.  We kept the box for about 1 year and the last pack tasted as good as the first.
4229,B004391DK0,A38CE47FY93GSL,"Bobbie G. Sevy ""readaholic""",0,0,5,1305504000,Gluten free is delicious!,This gluten free& milk free product is awesome! I am able to use almond milk in it instead of regular milk. It is great to have such a delicious & easy breakfast that doesn't make my stomach hurt!
1097,B0025ULYKI,A2GEZJHBV92EVR,History buff,0,0,5,1347148800,Sooo Good!!,"These are some of my favorite chips on the planet! They are light, crisp, & not too greasy. The flavor is very Dilly. Love that! Great chips. Just hard to find."
8941,B0007A0AP8,A3HPCRD9RX351S,Spudman,2,2,5,1225929600,On the Lamb,"Our dogs love these healthy treats. I like them because they have no wheat, corn or soy in them. The soft squares make a nice sized treat for our little girls. Notice that the first ingredient is lamb, an uncommon luxury for a dog treat."
5815,B004R6B7F0,A1WUZFCOGG2N5D,"Evgeni Stavinov ""OutputLogic.com""",1,2,1,1348790400,Uneatable,"I'm of Russian descent and have been eating buckwheat for my entire life. I live in the US and usually buy buckwheat in local Russian or Eastern European stores. This is the first (and last) time I tried American-made buckwheat. Here are things that I found.<br /> 1. It takes only 10-12 min to cook this. Normally, it takes 25-30 min. And this item is not branded as an ""instant buckwheat""<br /> 2. It tastes quite different than ""usual""<br /> 3. There is a strong metallic smell<br /> 4. This item is overpriced. Just go to the closest Russian or Eastern European shop and buy the same thing 4 times cheaper."
3707,B00113XJQW,A32V4TT1ZJVY2G,Sam,0,0,5,1325808000,No more shedding,My wife switched our dogs to this food about 4 months ago and she has virtually gone from vacuuming daily to once a week.  The dogs hardly shed at all anymore. No more brushing needed and their coats are very soft and shiny.  We have used other grain free foods previously and liked them but this one is definitely the best we have tried.  It's pricey but we are able to feed them 1/2 of what we were using on the other foods and still maintain the same weight.  This food is well worth the price and the dogs love it.
2847,B0085G4ACA,AR7TAEEUDHMUB,Kathryn S. Leon,0,0,5,1325894400,Coconut Water with Pineapple...Yummy!,Short and brief.  The product has a wonderful coconut taste and the pineapple addition is light and mildly sweet.  I will certainly purchase this again.
468,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,0,0,5,1231718400,"Crunchy, salty, sweet...finally, a Superbowl snack that scooores!","These Honey Dijon chips bring a terrific balance of salty, tangy, sweet and crunchy. Other brands I've tried use too much mustard flavor, which overpowers the Honey Dijon pairing.<br /><br />These chips make a great side dish on a BBQ plate with baked beans, coleslaw or potato salad and grilled meat. Naturally, they also go down great with beer.<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend these other Kettle Chips flavors: <a href=""http://www.amazon.com/gp/product/B000G6MBUA"">Kettle Chips Sea Salt & Vinegar</a> and <a href=""http://www.amazon.com/gp/product/B000G6Q4GM"">Kettle Chips Spicy Thai</a>.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."""
8315,B003VXFK44,A16ZCEER1OK7XZ,gp,4,6,1,1305590400,misleading,No where in the description does it mention that this is a flavored coffee.  By the name I thought it was a Jamaican Blue Mountain blend but its flavored with a weak tasting hazelnut.  Not very good
4596,B0013ENGXK,A1ZK5P0EOE727F,"Denise M. Everett ""writergirl""",0,0,4,1304467200,This is great tea.,"I really like this tea, I started drinking it at the suggestion of a friend.<br />It helps to sooth an upset stomache. I will be buying it again in the future."
3726,B0045IK1CK,A2WJ8VC73455SJ,"Ozgoddess ""BBB""",0,1,1,1321315200,Nasty watery drink,"Just got a new keurig and immediately went on a search for<br />the best dark rich bold coffee (Caribou Mahogany) and other brands<br />with rich taste (Wolfgang is winning so far) but really wanted to find<br />the best hot cocoas and got these first...now trying to give them away.<br />The are even worse than the packaged kind you get in the stores. Actually,<br />I think I've found better instant ones. I hate to write a bad review but..if<br />you want to find a DELICIOUS cocoa mix in the K-cups...get the Grove (Station) brand<br />here on Amazon.  They are always sold out (which DUH I know why now as they are a far better<br />tasting brand) but if<br />you put your email on a wait list, they'll let you know when they come in and<br />you dont have to wait very long.  I'd stock up though, as you'll find you want a cup<br />or two every night! (and the dark, milk and peppermint combined box is the bomb!!)I just<br />sent a couple boxes out to a friend of mine who was complaining about how bad the k cup hot<br />chocolates were....she'll be thrilled to get my care package!!"
6451,B000FNEX50,A2158Y2U61AU9G,Lillian37,7,7,4,1160006400,Very Good!,"I've had the other Nana's No Gluten Cookie Bars in Berry Vanilla, and they aren't that good. But, the Chocolate Munch flavor is good. They are more moist, have a good flavor and a little crunch. The only reason I'm giving it four stars instead of five is that the texture is a little bit crumbly. I will be buying these again."
6847,B001LG945O,A14H1LDN62P89U,ttarkA113,1,2,3,1245801600,"""Switch Orange Tagerine""!","100% of what you want, 0% of what you don't is proudly emblazoned upon the can that contains Switch's Orange Tangerine carbonated juice. It certainly tasted all-natural, as there wasn't too much taste really.<br /><br />Don't get me wrong, it was all right, but I would say it tasted kind of like Sprite with a couple of orange flavored Alka-Seltzers tossed in. Another note is that it is rather small at only just over 8 ounces. However, it still had enough orange taste I suppose, so if you want an all-natural mild orange flavored carbonated juice drink, then you've just hit the jack-pot!<br /><br />If not, you may want to pass this up, mildly recommended."
3892,B003SO2CV0,A3977OZLNA8LCB,Carol Lynn,1,1,5,1330560000,No worries!,"After reading that corn (and of course pop corn) was heavily sprayed with pesticides and agriculture uses lots of chemicals in the soil to grow it, I decided enough was enough. It was time to spend a little more and get organic. Supplier shipped quickly. Eden Foods puts out a great product. (Edenfoods.com). Certified organic and pops up nicely. I use a brown lunch bag (top folded down) with 2 TB of corn and 45 sec. in the microwave. (Your microwave time may vary). Voila! perfection. Add some splenda/cinnamon/cocoa powder mixture and yum yum. (mixture sticks really well if you spray popcorn with a little cooking spray) Only 80 calories for 2 TB! No worries!"
